360	0.0000995605911404054
361	0.0000885327915452652
362	0.0000746704433553041
363	0.000069966498249188
364	0.0000717421906747039
365	0.0000746416732727172
366	0.0000629574326329034
367	0.0000637300374614164
368	0.0000571009272717031
369	0.0000576773684531427
370	0.0000571009272717031
371	0.0000543542262573002
372	0.0000453879165493025
373	0.0000472604609322293
374	0.0000512444219105028
375	0.0000478854964669034
376	0.0000497802955702027
377	0.0000474829056471111
378	0.0000453879165493025
379	0.0000460158510541304
380	0.0000395314111881022
381	0.0000422308941280304
382	0.0000409955375284022
383	0.0000451326461218712
384	0.0000409955375284022
385	0.0000429195752347174
386	0.000036603158507502
387	0.0000414709979161513
388	0.0000380672848478021
389	0.0000375424980436483
390	0.000036603158507502
391	0.000040556402115156
392	0.0000395314111881022
393	0.0000417064440729349
394	0.0000483161692299026
395	0.0000451351058541229
396	0.0000439237902090024
397	0.000048606681178345
398	0.0000527085482508029
399	0.0000541345633824649
400	0.0000600291799523033
401	0.0000657284674270822
402	0.000073206317015004
403	0.0000813696998379811
404	0.000092239959438905
405	0.0000971281062798943
406	0.000112737728203106
407	0.000125216520925274
408	0.000137627875988207
409	0.000153687145751789
410	0.000169838655474809
411	0.00019211841240779
412	0.000213762445683812
413	0.000236761674300415
414	0.000259150362233114
415	0.000285055149572043
416	0.000311858910483917
417	0.000342000000975871
418	0.00037042396409592
419	0.000404399894298388
420	0.000437773775749724
421	0.00047483740199125
422	0.000509515966424428
423	0.000549035225363906
424	0.000597363546842433
425	0.00064357708423503
426	0.000691067632621638
427	0.000744046605007494
428	0.000797948855463544
429	0.000865106866566768
430	0.000937040857792051
431	0.00101579899547684
432	0.00109663062888476
433	0.00118061628325496
434	0.00127964642142227
435	0.00138880597126232
436	0.00150512187782848
437	0.00163161360887237
438	0.0017686646190825
439	0.00191655894896889
440	0.00208345178224701
441	0.00225507374360431
442	0.00244216273562053
443	0.00264212579054702
444	0.00285504636358516
445	0.00309110013280004
446	0.00334113630856478
447	0.0035970099560483
448	0.00387407829643401
449	0.00414682307173681
450	0.00443776693744954
451	0.00470884846522976
452	0.00496778067263817
453	0.00519662654787975
454	0.00536895128988039
455	0.00548751624091789
456	0.005532933439994
457	0.0055323228993101
458	0.0054685118810208
459	0.00532855897240419
460	0.00515811709687718
461	0.004969565442647
462	0.00478183662742006
463	0.00458174765762831
464	0.00440702028430324
465	0.00425708935467749
466	0.00411858739526412
467	0.00402603996929376
468	0.00393996398174752
469	0.00387962733526375
470	0.00383161863256531
471	0.00377442692946051
472	0.0037247374097234
473	0.00368810350456276
474	0.0036442104610069
475	0.00361751211719153
